Episode,Score,Total Steps,Death
2465,0,1,SNAKE
2466,0,17,WALL
2467,0,1,SNAKE
2468,0,4,WALL
2469,0,24,WALL
2470,0,1,SNAKE
2471,0,11,WALL
2472,0,22,WALL
2473,0,1,SNAKE
2474,0,5,WALL
2475,0,1,SNAKE
2476,0,1,SNAKE
2477,0,14,WALL
2478,0,9,WALL
2479,0,17,WALL
2480,1,16,SNAKE
2481,0,6,WALL
2482,0,1,SNAKE
2483,1,11,SNAKE
2484,0,12,WALL
2485,0,16,WALL
2486,0,5,WALL
2487,0,8,WALL
2488,0,24,WALL
2489,0,5,WALL
2490,0,1,SNAKE
2491,0,12,WALL
2492,0,7,WALL
2493,0,13,WALL
2494,0,1,SNAKE
2495,0,12,WALL
2496,1,25,SNAKE
2497,0,5,WALL
2498,0,10,WALL
2499,0,8,WALL
2500,0,1,SNAKE
2501,0,11,WALL
2502,0,1,SNAKE
2503,0,1,SNAKE
2504,0,1,SNAKE
2505,0,7,WALL
2506,1,7,SNAKE
2507,0,5,WALL
2508,0,1,SNAKE
2509,0,11,WALL
2510,0,7,WALL
2511,0,1,SNAKE
2512,0,4,WALL
2513,0,7,WALL
2514,0,6,WALL
2515,0,9,WALL
2516,0,29,WALL
2517,2,29,WALL
2518,0,11,WALL
2519,0,12,WALL
2520,1,23,SNAKE
2521,0,19,WALL
2522,0,14,WALL
2523,0,1,SNAKE
2524,0,13,WALL
2525,0,21,WALL
2526,0,1,SNAKE
2527,0,1,SNAKE
2528,0,1,SNAKE
2529,0,1,SNAKE
2530,0,13,WALL
2531,0,1,SNAKE
2532,0,8,WALL
2533,0,21,WALL
2534,0,1,SNAKE
2535,0,7,WALL
2536,0,7,WALL
2537,1,8,WALL
2538,0,17,WALL
2539,0,1,SNAKE
2540,1,21,WALL
2541,0,7,WALL
2542,0,15,WALL
2543,0,10,WALL
2544,0,1,SNAKE
2545,0,13,WALL
2546,0,1,SNAKE
2547,1,34,WALL
2548,0,7,WALL
2549,0,1,SNAKE
2550,1,6,WALL
2551,0,12,WALL
2552,0,9,WALL
2553,0,1,SNAKE
2554,0,1,SNAKE
2555,0,10,WALL
2556,0,14,WALL
2557,0,5,WALL
2558,0,1,SNAKE
2559,0,1,SNAKE
2560,0,5,WALL
2561,0,10,WALL
2562,0,7,WALL
2563,0,5,WALL
2564,0,61,WALL
2565,0,25,WALL
2566,0,6,WALL
2567,0,8,WALL
2568,1,33,SNAKE
2569,0,37,WALL
2570,0,1,SNAKE
2571,0,1,SNAKE
2572,0,8,WALL
2573,0,17,WALL
2574,0,1,SNAKE
2575,0,10,WALL
2576,0,9,WALL
2577,0,8,WALL
2578,0,1,SNAKE
2579,0,7,WALL
2580,1,3,SNAKE
2581,0,5,WALL
2582,1,19,SNAKE
2583,0,4,WALL
2584,0,16,WALL
2585,1,9,SNAKE
2586,1,15,WALL
2587,0,54,WALL
2588,0,20,WALL
2589,0,1,SNAKE
2590,0,1,SNAKE
2591,0,12,WALL
2592,0,8,WALL
2593,0,1,SNAKE
2594,0,26,WALL
2595,0,9,WALL
2596,0,28,WALL
2597,0,14,WALL
2598,0,8,WALL
2599,0,6,WALL
2600,0,4,WALL
2601,2,5,SNAKE
2602,0,1,SNAKE
2603,0,23,WALL
2604,0,1,SNAKE
2605,1,8,WALL
2606,0,6,WALL
2607,0,6,WALL
2608,0,7,WALL
2609,0,15,WALL
2610,0,6,WALL
2611,0,1,SNAKE
2612,0,7,WALL
2613,0,1,SNAKE
2614,0,1,SNAKE
2615,0,20,WALL
2616,0,24,WALL
2617,0,16,WALL
2618,0,13,WALL
2619,0,6,WALL
2620,0,27,WALL
2621,0,11,WALL
2622,0,5,WALL
2623,0,8,WALL
2624,0,25,WALL
2625,0,6,WALL
2626,0,1,SNAKE
2627,0,1,SNAKE
2628,0,1,SNAKE
2629,0,6,WALL
2630,0,8,WALL
2631,1,12,SNAKE
2632,0,5,WALL
2633,0,1,SNAKE
2634,0,1,SNAKE
2635,1,10,SNAKE
2636,0,9,WALL
2637,1,10,WALL
2638,0,10,WALL
2639,0,32,WALL
2640,1,7,WALL
2641,0,1,SNAKE
2642,0,7,WALL
2643,0,9,WALL
2644,0,5,WALL
2645,0,1,SNAKE
2646,0,1,SNAKE
2647,0,24,WALL
2648,0,6,WALL
2649,0,1,SNAKE
2650,0,21,WALL
2651,0,1,SNAKE
2652,0,1,SNAKE
2653,0,1,SNAKE
2654,1,6,WALL
2655,0,1,SNAKE
2656,0,1,SNAKE
2657,0,10,WALL
2658,0,10,WALL
2659,0,7,WALL
2660,0,25,WALL
2661,0,1,SNAKE
2662,0,1,SNAKE
2663,0,34,WALL
2664,0,6,WALL
2665,0,8,WALL
2666,0,1,SNAKE
2667,0,31,WALL
2668,0,11,WALL
2669,0,1,SNAKE
2670,0,6,WALL
2671,0,1,SNAKE
2672,1,7,WALL
2673,0,34,WALL
2674,0,1,SNAKE
2675,1,15,SNAKE
2676,1,3,SNAKE
2677,1,11,WALL
2678,0,11,WALL
2679,0,1,SNAKE
2680,0,1,SNAKE
2681,0,7,WALL
2682,0,6,WALL
2683,1,7,WALL
2684,0,1,SNAKE
2685,0,7,WALL
2686,0,17,WALL
2687,0,1,SNAKE
2688,0,1,SNAKE
2689,0,16,WALL
2690,0,10,WALL
2691,0,14,WALL
2692,0,25,WALL
2693,1,17,WALL
2694,0,1,SNAKE
2695,0,4,WALL
2696,0,1,SNAKE
2697,0,1,SNAKE
2698,0,10,WALL
2699,0,24,WALL
2700,0,1,SNAKE
2701,0,9,WALL
2702,0,8,WALL
2703,0,12,WALL
2704,0,8,WALL
2705,0,7,WALL
2706,0,6,WALL
2707,0,1,SNAKE
2708,1,3,SNAKE
2709,0,14,WALL
2710,1,8,WALL
2711,1,26,WALL
2712,0,1,SNAKE
2713,0,15,WALL
2714,0,1,SNAKE
2715,0,1,SNAKE
2716,0,1,SNAKE
2717,0,6,WALL
2718,1,16,SNAKE
2719,0,18,WALL
2720,0,28,WALL
2721,0,1,SNAKE
2722,0,1,SNAKE
2723,1,14,WALL
2724,0,13,WALL
2725,0,7,WALL
2726,0,16,WALL
2727,0,15,WALL
2728,1,4,SNAKE
2729,0,9,WALL
2730,0,1,SNAKE
2731,0,7,WALL
2732,0,12,WALL
2733,0,17,WALL
2734,0,1,SNAKE
2735,0,17,WALL
2736,0,17,WALL
2737,0,1,SNAKE
2738,1,42,WALL
2739,0,1,SNAKE
2740,0,1,SNAKE
2741,0,1,SNAKE
2742,0,14,WALL
2743,0,1,SNAKE
2744,1,18,WALL
2745,0,1,SNAKE
2746,0,6,WALL
2747,0,10,WALL
2748,0,1,SNAKE
2749,0,20,WALL
2750,0,8,WALL
2751,0,1,SNAKE
2752,0,1,SNAKE
2753,0,1,SNAKE
2754,0,1,SNAKE
2755,0,1,SNAKE
2756,0,10,WALL
2757,0,1,SNAKE
2758,0,1,SNAKE
2759,0,10,WALL
2760,0,1,SNAKE
2761,0,1,SNAKE
2762,1,10,WALL
2763,0,1,SNAKE
2764,0,4,WALL
2765,0,1,SNAKE
2766,0,10,WALL
2767,0,33,WALL
2768,0,1,SNAKE
2769,0,1,SNAKE
2770,0,7,WALL
2771,0,18,WALL
2772,1,17,WALL
2773,0,1,SNAKE
2774,0,7,WALL
2775,0,1,SNAKE
2776,0,6,WALL
2777,1,14,WALL
2778,0,8,WALL
2779,0,8,WALL
2780,0,1,SNAKE
2781,0,7,WALL
2782,0,14,WALL
2783,0,1,SNAKE
2784,0,5,WALL
2785,0,9,WALL
2786,0,7,WALL
2787,0,5,WALL
2788,0,20,WALL
2789,0,1,SNAKE
2790,0,1,SNAKE
2791,0,30,WALL
2792,0,10,WALL
2793,0,9,WALL
2794,0,5,WALL
2795,0,13,WALL
2796,0,1,SNAKE
2797,0,7,WALL
2798,1,9,WALL
2799,0,1,SNAKE
2800,0,13,WALL
2801,0,1,SNAKE
2802,0,12,WALL
2803,0,6,WALL
2804,0,1,SNAKE
2805,0,11,WALL
2806,1,10,WALL
2807,0,1,SNAKE
2808,0,13,WALL
2809,1,11,WALL
2810,0,23,WALL
2811,0,21,WALL
2812,0,8,WALL
2813,0,1,SNAKE
2814,0,15,WALL
2815,0,9,WALL
2816,1,8,SNAKE
2817,0,1,SNAKE
2818,0,23,WALL
2819,0,12,WALL
2820,0,1,SNAKE
2821,0,14,WALL
2822,0,6,WALL
2823,0,1,SNAKE
2824,0,6,WALL
2825,0,1,SNAKE
2826,0,1,SNAKE
2827,0,6,WALL
2828,0,7,WALL
2829,0,12,WALL
2830,0,1,SNAKE
2831,0,7,WALL
2832,0,6,WALL
2833,0,12,WALL
2834,0,10,WALL
2835,0,1,SNAKE
2836,0,17,WALL
2837,0,1,SNAKE
2838,0,1,SNAKE
2839,0,26,WALL
2840,0,1,SNAKE
2841,0,1,SNAKE
2842,0,18,WALL
2843,0,1,SNAKE
2844,1,20,SNAKE
2845,0,1,SNAKE
2846,0,9,WALL
2847,0,19,WALL
2848,0,26,WALL
2849,0,10,WALL
2850,0,1,SNAKE
2851,1,7,WALL
2852,1,3,SNAKE
2853,0,17,WALL
2854,1,12,SNAKE
2855,0,1,SNAKE
2856,0,10,WALL
2857,0,1,SNAKE
2858,0,5,WALL
2859,0,10,WALL
2860,1,18,WALL
2861,1,15,SNAKE
2862,0,9,WALL
2863,0,13,WALL
2864,0,1,SNAKE
2865,0,1,SNAKE
2866,0,4,WALL
2867,0,10,WALL
2868,0,1,SNAKE
2869,0,15,WALL
2870,0,8,WALL
2871,0,1,SNAKE
2872,0,20,WALL
2873,0,1,SNAKE
2874,0,4,WALL
2875,0,33,WALL
2876,0,1,SNAKE
2877,0,7,WALL
2878,0,1,SNAKE
2879,0,1,SNAKE
2880,0,1,SNAKE
2881,0,12,WALL
2882,0,7,WALL
2883,0,5,WALL
2884,0,9,WALL
2885,0,12,WALL
2886,2,13,SNAKE
2887,0,8,WALL
2888,0,8,WALL
2889,0,1,SNAKE
2890,1,3,SNAKE
2891,0,9,WALL
2892,0,28,WALL
2893,1,7,WALL
2894,0,12,WALL
2895,0,1,SNAKE
2896,0,1,SNAKE
2897,0,1,SNAKE
2898,0,1,SNAKE
2899,0,26,WALL
2900,0,8,WALL
2901,0,21,WALL
2902,0,7,WALL
2903,0,1,SNAKE
2904,0,1,SNAKE
2905,0,6,WALL
2906,0,1,SNAKE
2907,0,1,SNAKE
2908,0,8,WALL
2909,0,7,WALL
2910,0,6,WALL
2911,0,8,WALL
2912,0,55,WALL
2913,0,4,WALL
2914,0,16,WALL
2915,1,6,WALL
2916,1,7,SNAKE
2917,0,15,WALL
2918,0,41,WALL
2919,0,17,WALL
2920,1,17,WALL
2921,0,7,WALL
2922,0,5,WALL
2923,0,16,WALL
2924,0,1,SNAKE
2925,0,8,WALL
2926,0,6,WALL
2927,0,5,WALL
2928,0,12,WALL
2929,0,1,SNAKE
2930,0,9,WALL
2931,0,1,SNAKE
2932,1,3,SNAKE
2933,0,18,WALL
2934,0,1,SNAKE
2935,0,1,SNAKE
2936,0,14,WALL
2937,1,11,SNAKE
2938,1,8,SNAKE
2939,1,9,WALL
2940,0,9,WALL
2941,0,1,SNAKE
2942,2,6,WALL
2943,0,22,WALL
2944,0,34,WALL
2945,0,1,SNAKE
2946,0,4,WALL
2947,0,1,SNAKE
2948,0,9,WALL
2949,0,22,WALL
2950,1,13,WALL
2951,0,10,WALL
2952,0,1,SNAKE
2953,0,26,WALL
2954,0,1,SNAKE
2955,0,1,SNAKE
2956,0,1,SNAKE
2957,0,44,WALL
2958,2,29,WALL
2959,0,5,WALL
2960,0,7,WALL
2961,0,6,WALL
2962,0,1,SNAKE
2963,0,1,SNAKE
2964,1,17,SNAKE
2965,0,7,WALL
2966,0,1,SNAKE
2967,0,1,SNAKE
2968,0,1,SNAKE
2969,0,6,WALL
2970,0,8,WALL
2971,0,1,SNAKE
2972,0,20,WALL
2973,0,1,SNAKE
2974,0,9,WALL
2975,0,19,WALL
2976,0,10,WALL
2977,0,18,WALL
2978,0,1,SNAKE
2979,0,1,SNAKE
2980,0,22,WALL
2981,0,1,SNAKE
2982,0,1,SNAKE
2983,1,5,WALL
2984,0,12,WALL
2985,1,4,SNAKE
2986,0,1,SNAKE
2987,0,1,SNAKE
2988,0,8,WALL
2989,0,29,WALL
2990,0,12,WALL
2991,0,1,SNAKE
2992,0,1,SNAKE
2993,0,20,WALL
2994,0,1,SNAKE
2995,0,1,SNAKE
2996,0,8,WALL
2997,0,5,WALL
2998,0,16,WALL
2999,0,1,SNAKE
3000,0,1,SNAKE
3001,1,32,WALL
3002,1,14,WALL
3003,0,12,WALL
3004,0,18,WALL
3005,0,17,WALL
3006,1,23,SNAKE
3007,0,30,WALL
3008,0,7,WALL
3009,0,5,WALL
3010,0,10,WALL
3011,0,1,SNAKE
3012,0,1,SNAKE
3013,0,1,SNAKE
3014,0,1,SNAKE
3015,0,26,WALL
3016,0,1,SNAKE
3017,0,22,WALL
3018,0,12,WALL
3019,0,1,SNAKE
3020,0,1,SNAKE
3021,0,1,SNAKE
3022,0,1,SNAKE
3023,0,10,WALL
3024,0,1,SNAKE
3025,0,1,SNAKE
3026,0,10,WALL
3027,0,7,WALL
3028,0,10,WALL
3029,0,7,WALL
3030,0,10,WALL
3031,0,11,WALL
3032,2,7,WALL
3033,0,15,WALL
3034,0,22,WALL
3035,0,23,WALL
3036,0,10,WALL
3037,0,1,SNAKE
3038,0,1,SNAKE
3039,0,24,WALL
3040,0,1,SNAKE
3041,0,1,SNAKE
3042,1,14,WALL
3043,0,7,WALL
3044,0,22,WALL
3045,0,1,SNAKE
3046,1,17,WALL
3047,0,13,WALL
3048,0,14,WALL
3049,1,7,WALL
3050,0,1,SNAKE
3051,0,1,SNAKE
3052,0,1,SNAKE
3053,0,1,SNAKE
3054,0,12,WALL
3055,0,5,WALL
3056,1,6,WALL
3057,0,34,WALL
3058,1,9,WALL
3059,0,1,SNAKE
3060,0,1,SNAKE
3061,0,13,WALL
3062,0,1,SNAKE
3063,0,1,SNAKE
3064,1,16,WALL
3065,1,8,WALL
3066,0,11,WALL
3067,1,10,WALL
3068,0,19,WALL
3069,2,18,SNAKE
3070,0,6,WALL
3071,0,7,WALL
3072,0,8,WALL
3073,0,13,WALL
3074,1,11,WALL
3075,0,41,WALL
3076,0,8,WALL
3077,0,19,WALL
3078,0,1,SNAKE
3079,0,1,SNAKE
3080,0,1,SNAKE
3081,0,1,SNAKE
3082,0,1,SNAKE
3083,1,34,SNAKE
3084,2,15,SNAKE
3085,0,1,SNAKE
3086,0,10,WALL
3087,1,14,WALL
3088,1,16,WALL
3089,0,1,SNAKE
3090,0,1,SNAKE
3091,0,7,WALL
3092,0,11,WALL
3093,0,1,SNAKE
3094,0,19,WALL
3095,0,1,SNAKE
3096,0,7,WALL
3097,0,1,SNAKE
3098,0,21,WALL
3099,0,1,SNAKE
3100,0,1,SNAKE
3101,0,8,WALL
3102,0,1,SNAKE
3103,0,1,SNAKE
3104,0,7,WALL
3105,0,1,SNAKE
3106,0,10,WALL
3107,0,5,WALL
3108,0,1,SNAKE
3109,0,9,WALL
3110,0,1,SNAKE
3111,0,1,SNAKE
3112,0,1,SNAKE
3113,0,17,WALL
3114,0,11,WALL
3115,0,6,WALL
3116,0,1,SNAKE
3117,1,20,SNAKE
3118,0,1,SNAKE
3119,0,1,SNAKE
3120,0,7,WALL
3121,0,9,WALL
3122,0,1,SNAKE
3123,0,5,WALL
3124,0,1,SNAKE
3125,0,19,WALL
3126,0,7,WALL
3127,0,14,WALL
3128,0,9,WALL
3129,0,8,WALL
3130,0,13,WALL
3131,1,5,SNAKE
3132,0,5,WALL
3133,0,1,SNAKE
3134,0,1,SNAKE
3135,0,14,WALL
3136,0,11,WALL
3137,0,6,WALL
3138,0,9,WALL
3139,0,13,WALL
3140,0,13,WALL
3141,0,21,WALL
3142,0,33,WALL
3143,0,6,WALL
3144,0,1,SNAKE
3145,0,18,WALL
3146,0,13,WALL
3147,0,6,WALL
3148,0,13,WALL
3149,0,17,WALL
3150,0,1,SNAKE
3151,0,10,WALL
3152,0,29,WALL
3153,0,12,WALL
3154,0,1,SNAKE
3155,0,1,SNAKE
3156,0,6,WALL
3157,0,8,WALL
3158,0,8,WALL
3159,0,18,WALL
3160,0,24,WALL
3161,2,24,SNAKE
3162,0,17,WALL
3163,0,1,SNAKE
3164,0,33,WALL
3165,0,5,WALL
3166,0,4,WALL
3167,0,25,WALL
3168,0,11,WALL
3169,0,1,SNAKE
3170,0,1,SNAKE
3171,0,1,SNAKE
3172,0,1,SNAKE
3173,0,4,WALL
3174,1,17,WALL
3175,0,8,WALL
3176,0,1,SNAKE
3177,0,5,WALL
3178,0,5,WALL
3179,0,1,SNAKE
3180,0,1,SNAKE
3181,0,21,WALL
3182,0,1,SNAKE
3183,0,12,WALL
3184,0,1,SNAKE
3185,0,16,WALL
3186,0,13,WALL
3187,1,9,SNAKE
3188,0,1,SNAKE
3189,0,13,WALL
3190,0,12,WALL
3191,0,19,WALL
3192,0,1,SNAKE
3193,0,1,SNAKE
3194,0,6,WALL
3195,0,14,WALL
3196,0,1,SNAKE
3197,0,1,SNAKE
3198,0,20,WALL
3199,0,13,WALL
3200,0,18,WALL
3201,0,1,SNAKE
3202,0,16,WALL
3203,0,1,SNAKE
3204,0,14,WALL
3205,0,9,WALL
3206,0,13,WALL
3207,0,7,WALL
3208,0,21,WALL
3209,1,36,WALL
3210,0,24,WALL
3211,0,1,SNAKE
3212,0,23,WALL
3213,1,24,WALL
3214,0,16,WALL
3215,0,1,SNAKE
3216,0,1,SNAKE
3217,0,9,WALL
3218,0,5,WALL
3219,0,8,WALL
3220,0,13,WALL
3221,0,1,SNAKE
3222,0,1,SNAKE
3223,0,1,SNAKE
3224,0,7,WALL
3225,0,20,WALL
3226,0,18,WALL
3227,0,1,SNAKE
3228,0,4,WALL
3229,0,28,WALL
3230,1,9,WALL
3231,0,1,SNAKE
3232,0,11,WALL
3233,0,8,WALL
3234,0,1,SNAKE
3235,0,4,WALL
3236,0,8,WALL
3237,0,1,SNAKE
3238,0,8,WALL
3239,0,9,WALL
3240,0,10,WALL
3241,0,6,WALL
3242,0,1,SNAKE
3243,0,1,SNAKE
3244,0,66,WALL
3245,0,1,SNAKE
3246,0,19,WALL
3247,0,24,WALL
3248,0,9,WALL
3249,0,19,WALL
3250,0,20,WALL
3251,0,1,SNAKE
3252,0,1,SNAKE
3253,0,8,WALL
3254,0,1,SNAKE
3255,0,1,SNAKE
3256,0,1,SNAKE
3257,0,1,SNAKE
3258,0,1,SNAKE
3259,0,1,SNAKE
3260,0,1,SNAKE
3261,0,1,SNAKE
3262,0,18,WALL
3263,1,14,WALL
3264,1,7,WALL
3265,0,16,WALL
3266,0,8,WALL
3267,0,1,SNAKE
3268,0,16,WALL
3269,0,8,WALL
3270,0,17,WALL
3271,0,9,WALL
3272,0,16,WALL
3273,0,9,WALL
3274,0,9,WALL
3275,0,1,SNAKE
3276,2,12,SNAKE
3277,1,10,SNAKE
3278,0,9,WALL
3279,1,4,SNAKE
3280,0,14,WALL
3281,0,23,WALL
3282,0,29,WALL
3283,0,8,WALL
3284,0,9,WALL
3285,0,10,WALL
3286,0,11,WALL
3287,0,7,WALL
3288,0,1,SNAKE
3289,0,65,WALL
3290,0,7,WALL
3291,0,7,WALL
3292,0,12,WALL
3293,0,7,WALL
3294,0,1,SNAKE
3295,0,20,WALL
3296,0,1,SNAKE
3297,1,19,WALL
3298,1,16,SNAKE
3299,0,6,WALL
3300,0,8,WALL
3301,0,12,WALL
3302,0,10,WALL
3303,0,8,WALL
3304,0,1,SNAKE
3305,0,1,SNAKE
3306,2,35,SNAKE
3307,0,17,WALL
3308,0,7,WALL
3309,0,22,WALL
3310,0,1,SNAKE
3311,0,10,WALL
3312,0,1,SNAKE
3313,0,1,SNAKE
3314,0,16,WALL
3315,0,7,WALL
3316,0,1,SNAKE
3317,0,1,SNAKE
3318,0,20,WALL
3319,0,21,WALL
3320,0,9,WALL
3321,0,15,WALL
3322,0,16,WALL
3323,0,5,WALL
3324,0,1,SNAKE
3325,0,1,SNAKE
3326,0,1,SNAKE
3327,1,10,SNAKE
3328,1,4,SNAKE
3329,0,10,WALL
3330,0,24,WALL
3331,0,12,WALL
3332,0,12,WALL
3333,0,1,SNAKE
3334,0,21,WALL
3335,0,1,SNAKE
3336,0,6,WALL
3337,0,1,SNAKE
3338,0,13,WALL
3339,0,1,SNAKE
3340,0,10,WALL
3341,0,10,WALL
3342,0,1,SNAKE
3343,0,6,WALL
3344,0,7,WALL
3345,0,1,SNAKE
3346,0,1,SNAKE
3347,0,1,SNAKE
3348,0,16,WALL
3349,0,14,WALL
3350,0,15,WALL
3351,0,1,SNAKE
3352,1,22,WALL
3353,0,10,WALL
3354,0,1,SNAKE
3355,0,1,SNAKE
3356,0,11,WALL
3357,0,1,SNAKE
3358,0,1,SNAKE
3359,0,7,WALL
3360,0,10,WALL
3361,0,1,SNAKE
3362,0,15,WALL
3363,1,28,WALL
3364,1,18,WALL
3365,0,7,WALL
3366,0,13,WALL
3367,0,6,WALL
3368,0,1,SNAKE
3369,0,1,SNAKE
3370,0,13,WALL
3371,0,8,WALL
3372,0,1,SNAKE
3373,0,1,SNAKE
3374,0,1,SNAKE
3375,1,7,WALL
3376,0,29,WALL
3377,0,8,WALL
3378,0,8,WALL
3379,0,1,SNAKE
3380,0,25,WALL
3381,0,1,SNAKE
3382,0,8,WALL
3383,0,34,WALL
3384,0,1,SNAKE
3385,0,7,WALL
3386,0,1,SNAKE
3387,0,1,SNAKE
3388,0,8,WALL
3389,0,5,WALL
3390,0,1,SNAKE
3391,0,9,WALL
3392,0,8,WALL
3393,1,12,SNAKE
3394,0,1,SNAKE
3395,0,1,SNAKE
3396,0,11,WALL
3397,1,11,SNAKE
3398,0,1,SNAKE
3399,0,1,SNAKE
3400,0,8,WALL
3401,0,17,WALL
3402,0,15,WALL
3403,0,1,SNAKE
3404,0,1,SNAKE
3405,0,1,SNAKE
3406,0,1,SNAKE
3407,0,4,WALL
3408,1,8,SNAKE
3409,0,1,SNAKE
3410,0,1,SNAKE
3411,1,36,WALL
3412,0,1,SNAKE
3413,0,1,SNAKE
3414,0,1,SNAKE
3415,0,1,SNAKE
3416,2,14,WALL
3417,0,6,WALL
3418,0,15,WALL
3419,0,1,SNAKE
3420,0,1,SNAKE
3421,0,1,SNAKE
3422,0,9,WALL
3423,0,1,SNAKE
3424,0,1,SNAKE
3425,0,6,WALL
3426,0,23,WALL
3427,0,9,WALL
3428,0,9,WALL
3429,1,8,WALL
3430,0,16,WALL
3431,0,1,SNAKE
3432,0,10,WALL
3433,0,22,WALL
3434,0,7,WALL
3435,1,16,WALL
3436,0,6,WALL
3437,0,7,WALL
3438,0,1,SNAKE
3439,2,13,SNAKE
3440,0,1,SNAKE
3441,0,16,WALL
3442,0,10,WALL
3443,0,14,WALL
3444,0,1,SNAKE
3445,0,28,WALL
3446,0,1,SNAKE
3447,0,1,SNAKE
3448,2,13,WALL
3449,0,1,SNAKE
3450,0,1,SNAKE
3451,0,7,WALL
3452,1,6,WALL
3453,0,1,SNAKE
3454,1,8,WALL
3455,0,5,WALL
3456,0,23,WALL
3457,0,1,SNAKE
3458,0,8,WALL
3459,1,21,SNAKE
3460,0,1,SNAKE
3461,1,39,SNAKE
3462,0,9,WALL
3463,0,7,WALL
3464,0,7,WALL
3465,0,1,SNAKE
3466,0,12,WALL
3467,1,10,WALL
3468,0,12,WALL
3469,0,9,WALL
3470,0,1,SNAKE
3471,0,9,WALL
3472,0,9,WALL
3473,0,5,WALL
3474,0,1,SNAKE
3475,0,1,SNAKE
3476,0,15,WALL
3477,0,1,SNAKE
3478,0,18,WALL
3479,0,1,SNAKE
3480,0,4,WALL
3481,0,14,WALL
3482,0,36,WALL
3483,0,1,SNAKE
3484,0,20,WALL
3485,0,7,WALL
3486,0,1,SNAKE
3487,0,1,SNAKE
3488,0,6,WALL
3489,0,1,SNAKE
3490,0,9,WALL
3491,0,19,WALL
3492,1,5,WALL
3493,0,5,WALL
3494,1,9,WALL
3495,0,1,SNAKE
3496,0,13,WALL
3497,0,1,SNAKE
3498,0,6,WALL
3499,0,6,WALL
3500,1,26,WALL
3501,0,6,WALL
3502,0,5,WALL
3503,0,15,WALL
3504,0,16,WALL
3505,0,1,SNAKE
3506,1,9,WALL
3507,0,1,SNAKE
3508,0,15,WALL
3509,0,1,SNAKE
3510,0,10,WALL
3511,0,1,SNAKE
3512,0,16,WALL
3513,1,13,WALL
3514,0,20,WALL
3515,0,5,WALL
3516,0,6,WALL
3517,0,1,SNAKE
3518,0,1,SNAKE
3519,0,1,SNAKE
3520,0,1,SNAKE
3521,0,7,WALL
3522,1,24,WALL
3523,0,1,SNAKE
3524,0,1,SNAKE
3525,0,9,WALL
3526,0,32,WALL
3527,1,16,SNAKE
3528,0,9,WALL
3529,0,1,SNAKE
3530,0,9,WALL
3531,0,18,WALL
3532,0,6,WALL
3533,0,1,SNAKE
3534,0,6,WALL
3535,0,7,WALL
3536,0,7,WALL
3537,0,8,WALL
3538,0,4,WALL
3539,0,20,WALL
3540,0,1,SNAKE
3541,0,9,WALL
3542,1,11,SNAKE
3543,0,1,SNAKE
3544,0,1,SNAKE
3545,0,6,WALL
3546,0,11,WALL
3547,0,1,SNAKE
3548,0,25,WALL
3549,0,31,WALL
3550,0,5,WALL
3551,0,1,SNAKE
3552,0,1,SNAKE
3553,0,1,SNAKE
3554,2,18,WALL
3555,0,1,SNAKE
3556,0,1,SNAKE
3557,0,1,SNAKE
3558,0,9,WALL
3559,0,15,WALL
3560,0,11,WALL
3561,0,15,WALL
3562,0,1,SNAKE
3563,0,1,SNAKE
3564,0,11,WALL
3565,0,1,SNAKE
3566,0,7,WALL
3567,0,6,WALL
3568,0,21,WALL
3569,0,1,SNAKE
3570,0,8,WALL
3571,3,28,WALL
3572,0,6,WALL
3573,0,17,WALL
3574,1,10,WALL
3575,0,8,WALL
3576,0,1,SNAKE
3577,0,1,SNAKE
3578,0,13,WALL
3579,0,8,WALL
3580,0,1,SNAKE
3581,0,1,SNAKE
3582,0,1,SNAKE
3583,0,29,WALL
3584,0,23,WALL
3585,0,19,WALL
3586,1,3,SNAKE
3587,0,30,WALL
3588,0,1,SNAKE
3589,1,13,WALL
3590,0,1,SNAKE
3591,1,12,SNAKE
3592,0,5,WALL
3593,0,1,SNAKE
3594,0,34,WALL
3595,0,1,SNAKE
3596,0,12,WALL
3597,0,1,SNAKE
3598,0,6,WALL
3599,1,24,WALL
3600,0,1,SNAKE
3601,0,1,SNAKE
3602,0,1,SNAKE
3603,0,1,SNAKE
3604,0,7,WALL
3605,0,8,WALL
3606,0,6,WALL
3607,0,8,WALL
3608,0,1,SNAKE
3609,0,11,WALL
3610,0,9,WALL
3611,0,1,SNAKE
3612,0,7,WALL
3613,0,1,SNAKE
3614,1,6,SNAKE
3615,0,19,WALL
3616,0,11,WALL
3617,0,6,WALL
3618,0,9,WALL
3619,0,31,WALL
3620,0,6,WALL
3621,1,10,SNAKE
3622,0,1,SNAKE
3623,0,18,WALL
3624,1,13,WALL
3625,0,7,WALL
3626,0,1,SNAKE
3627,0,9,WALL
3628,0,6,WALL
3629,0,13,WALL
3630,0,6,WALL
3631,0,6,WALL
3632,0,6,WALL
3633,1,8,WALL
3634,0,10,WALL
3635,0,6,WALL
3636,0,28,WALL
3637,0,1,SNAKE
3638,0,5,WALL
3639,0,1,SNAKE
3640,0,1,SNAKE
3641,0,1,SNAKE
3642,0,1,SNAKE
3643,0,7,WALL
3644,0,6,WALL
3645,0,7,WALL
3646,0,8,WALL
3647,0,1,SNAKE
3648,0,1,SNAKE
3649,0,1,SNAKE
3650,0,1,SNAKE
