Episode,Score,Total Steps,Death
3665,0,1,SNAKE
3666,0,10,WALL
3667,0,12,WALL
3668,0,15,WALL
3669,0,8,WALL
3670,0,7,WALL
3671,0,14,WALL
3672,0,1,SNAKE
3673,1,24,WALL
3674,0,10,WALL
3675,0,28,WALL
3676,1,8,WALL
3677,0,6,WALL
3678,1,6,WALL
3679,0,1,SNAKE
3680,0,1,SNAKE
3681,0,26,WALL
3682,0,1,SNAKE
3683,0,1,SNAKE
3684,0,1,SNAKE
3685,0,13,WALL
3686,1,7,WALL
3687,0,1,SNAKE
3688,0,1,SNAKE
3689,1,11,WALL
3690,0,17,WALL
3691,0,13,WALL
3692,0,1,SNAKE
3693,0,1,SNAKE
3694,0,1,SNAKE
3695,0,14,WALL
3696,0,13,WALL
3697,0,12,WALL
3698,0,16,WALL
3699,0,16,WALL
3700,0,11,WALL
3701,0,1,SNAKE
3702,1,5,WALL
3703,0,1,SNAKE
3704,0,32,WALL
3705,0,32,WALL
3706,0,1,SNAKE
3707,0,1,SNAKE
3708,0,22,WALL
3709,0,6,WALL
3710,0,6,WALL
3711,1,23,WALL
3712,0,1,SNAKE
3713,0,10,WALL
3714,0,1,SNAKE
3715,1,14,WALL
3716,0,1,SNAKE
3717,0,1,SNAKE
3718,0,16,WALL
3719,0,1,SNAKE
3720,0,14,WALL
3721,0,9,WALL
3722,0,10,WALL
3723,0,1,SNAKE
3724,0,1,SNAKE
3725,0,16,WALL
3726,0,1,SNAKE
3727,0,16,WALL
3728,1,26,WALL
3729,0,1,SNAKE
3730,0,7,WALL
3731,0,17,WALL
3732,0,7,WALL
3733,0,1,SNAKE
3734,0,1,SNAKE
3735,0,1,SNAKE
3736,0,1,SNAKE
3737,0,8,WALL
3738,0,22,WALL
3739,0,1,SNAKE
3740,0,14,WALL
3741,0,1,SNAKE
3742,0,19,WALL
3743,0,1,SNAKE
3744,1,57,SNAKE
3745,0,9,WALL
3746,0,9,WALL
3747,0,1,SNAKE
3748,0,16,WALL
3749,0,1,SNAKE
3750,0,1,SNAKE
3751,0,10,WALL
3752,1,26,WALL
3753,1,16,WALL
3754,0,11,WALL
3755,0,28,WALL
3756,2,16,WALL
3757,0,22,WALL
3758,0,1,SNAKE
3759,0,1,SNAKE
3760,0,1,SNAKE
3761,0,6,WALL
3762,0,1,SNAKE
3763,0,1,SNAKE
3764,0,5,WALL
3765,0,6,WALL
3766,0,9,WALL
3767,0,24,WALL
3768,0,1,SNAKE
3769,1,27,WALL
3770,0,1,SNAKE
3771,0,9,WALL
3772,0,14,WALL
3773,0,5,WALL
3774,1,9,SNAKE
3775,0,14,WALL
3776,0,1,SNAKE
3777,0,1,SNAKE
3778,1,11,WALL
3779,0,8,WALL
3780,0,5,WALL
3781,0,1,SNAKE
3782,0,6,WALL
3783,0,7,WALL
3784,1,7,WALL
3785,0,17,WALL
3786,0,14,WALL
3787,0,24,WALL
3788,0,1,SNAKE
3789,0,1,SNAKE
3790,1,17,WALL
3791,0,8,WALL
3792,0,1,SNAKE
3793,0,14,WALL
3794,0,1,SNAKE
3795,0,5,WALL
3796,0,1,SNAKE
3797,0,30,WALL
3798,0,51,WALL
3799,0,7,WALL
3800,0,31,WALL
3801,0,12,WALL
3802,1,13,WALL
3803,0,13,WALL
3804,0,17,WALL
3805,0,4,WALL
3806,0,14,WALL
3807,0,9,WALL
3808,0,1,SNAKE
3809,0,7,WALL
3810,0,1,SNAKE
3811,0,10,WALL
3812,0,1,SNAKE
3813,0,1,SNAKE
3814,0,39,WALL
3815,1,11,WALL
3816,0,24,WALL
3817,0,16,WALL
3818,0,12,WALL
3819,0,1,SNAKE
3820,0,5,WALL
3821,0,1,SNAKE
3822,0,1,SNAKE
3823,0,16,WALL
3824,0,9,WALL
3825,0,9,WALL
3826,0,1,SNAKE
3827,0,20,WALL
3828,0,5,WALL
3829,0,8,WALL
3830,0,20,WALL
3831,0,1,SNAKE
3832,0,16,WALL
3833,1,19,WALL
3834,0,5,WALL
3835,0,71,WALL
3836,0,8,WALL
3837,0,1,SNAKE
3838,0,20,WALL
3839,0,25,WALL
3840,0,1,SNAKE
3841,0,15,WALL
3842,0,13,WALL
3843,0,12,WALL
3844,0,20,WALL
3845,0,8,WALL
3846,0,20,WALL
3847,0,6,WALL
3848,0,6,WALL
3849,0,1,SNAKE
3850,0,6,WALL
3851,0,9,WALL
3852,0,1,SNAKE
3853,0,1,SNAKE
3854,0,19,WALL
3855,0,13,WALL
3856,0,1,SNAKE
3857,0,1,SNAKE
3858,1,16,WALL
3859,0,1,SNAKE
3860,0,1,SNAKE
3861,0,19,WALL
3862,0,19,WALL
3863,0,13,WALL
3864,0,6,WALL
3865,0,15,WALL
3866,0,6,WALL
3867,0,32,WALL
3868,0,24,WALL
3869,0,7,WALL
3870,1,17,WALL
3871,0,7,WALL
3872,0,15,WALL
3873,0,11,WALL
3874,0,11,WALL
3875,0,1,SNAKE
3876,0,14,WALL
3877,0,34,WALL
3878,1,6,SNAKE
3879,0,4,WALL
3880,0,10,WALL
3881,0,8,WALL
3882,0,11,WALL
3883,0,11,WALL
3884,1,9,SNAKE
3885,1,16,WALL
3886,0,1,SNAKE
3887,0,5,WALL
3888,0,1,SNAKE
3889,0,1,SNAKE
3890,0,1,SNAKE
3891,0,20,WALL
3892,0,1,SNAKE
3893,0,10,WALL
3894,0,8,WALL
3895,1,53,WALL
3896,1,12,WALL
3897,0,1,SNAKE
3898,0,20,WALL
3899,0,13,WALL
3900,0,7,WALL
3901,0,1,SNAKE
3902,0,39,WALL
3903,0,18,WALL
3904,0,12,WALL
3905,0,1,SNAKE
3906,0,8,WALL
3907,0,18,WALL
3908,0,7,WALL
3909,0,11,WALL
3910,0,12,WALL
3911,0,1,SNAKE
3912,0,1,SNAKE
3913,1,3,SNAKE
3914,0,1,SNAKE
3915,0,1,SNAKE
3916,0,1,SNAKE
3917,0,4,WALL
3918,0,1,SNAKE
3919,0,13,WALL
3920,0,1,SNAKE
3921,0,33,WALL
3922,0,1,SNAKE
3923,0,14,WALL
3924,0,6,WALL
3925,0,1,SNAKE
3926,0,1,SNAKE
3927,0,12,WALL
3928,0,8,WALL
3929,0,9,WALL
3930,0,1,SNAKE
3931,0,1,SNAKE
3932,0,10,WALL
3933,0,19,WALL
3934,0,1,SNAKE
3935,0,1,SNAKE
3936,0,8,WALL
3937,0,1,SNAKE
3938,0,1,SNAKE
3939,0,16,WALL
3940,1,8,WALL
3941,0,1,SNAKE
3942,0,10,WALL
3943,0,32,WALL
3944,0,10,WALL
3945,0,1,SNAKE
3946,0,1,SNAKE
3947,0,1,SNAKE
3948,0,6,WALL
3949,0,7,WALL
3950,0,5,WALL
3951,0,1,SNAKE
3952,0,1,SNAKE
3953,0,30,WALL
3954,0,11,WALL
3955,0,16,WALL
3956,0,5,WALL
3957,0,24,WALL
3958,0,15,WALL
3959,0,9,WALL
3960,0,12,WALL
3961,0,7,WALL
3962,0,11,WALL
3963,0,12,WALL
3964,0,29,WALL
3965,0,5,WALL
3966,1,5,WALL
3967,0,1,SNAKE
3968,0,17,WALL
3969,0,5,WALL
3970,0,1,SNAKE
3971,0,14,WALL
3972,0,10,WALL
3973,0,5,WALL
3974,0,12,WALL
3975,0,18,WALL
3976,1,15,SNAKE
3977,0,7,WALL
3978,0,11,WALL
3979,0,6,WALL
3980,0,1,SNAKE
3981,0,6,WALL
3982,1,8,SNAKE
3983,0,1,SNAKE
3984,0,1,SNAKE
3985,0,37,WALL
3986,0,1,SNAKE
3987,0,1,SNAKE
3988,0,1,SNAKE
3989,0,8,WALL
3990,0,11,WALL
3991,0,10,WALL
3992,0,5,WALL
3993,1,9,WALL
3994,0,1,SNAKE
3995,0,1,SNAKE
3996,2,15,WALL
3997,0,14,WALL
3998,0,18,WALL
3999,0,1,SNAKE
4000,0,19,WALL
4001,0,1,SNAKE
4002,0,68,WALL
4003,1,34,WALL
4004,0,9,WALL
4005,0,29,WALL
4006,0,29,WALL
4007,0,36,WALL
4008,0,1,SNAKE
4009,0,20,WALL
4010,0,1,SNAKE
4011,0,26,WALL
4012,0,55,WALL
4013,0,14,WALL
4014,0,1,SNAKE
4015,0,1,SNAKE
4016,0,1,SNAKE
4017,0,7,WALL
4018,0,1,SNAKE
4019,0,10,WALL
4020,0,8,WALL
4021,0,6,WALL
4022,1,10,SNAKE
4023,1,43,WALL
4024,0,7,WALL
4025,0,1,SNAKE
4026,0,6,WALL
4027,0,1,SNAKE
4028,0,10,WALL
4029,0,1,SNAKE
4030,0,10,WALL
4031,0,15,WALL
4032,0,1,SNAKE
4033,0,1,SNAKE
4034,0,20,WALL
4035,0,1,SNAKE
4036,0,1,SNAKE
4037,0,16,WALL
4038,0,1,SNAKE
4039,0,7,WALL
4040,0,22,WALL
4041,0,11,WALL
4042,0,16,WALL
4043,0,1,SNAKE
4044,0,1,SNAKE
4045,0,12,WALL
4046,0,9,WALL
4047,0,1,SNAKE
4048,0,9,WALL
4049,1,14,SNAKE
4050,0,7,WALL
4051,0,1,SNAKE
4052,0,1,SNAKE
4053,0,9,WALL
4054,0,13,WALL
4055,0,13,WALL
4056,0,12,WALL
4057,0,7,WALL
4058,0,1,SNAKE
4059,0,9,WALL
4060,0,10,WALL
4061,0,13,WALL
4062,0,1,SNAKE
4063,0,1,SNAKE
4064,0,13,WALL
4065,0,1,SNAKE
4066,0,7,WALL
4067,0,16,WALL
4068,0,1,SNAKE
4069,0,1,SNAKE
4070,0,1,SNAKE
4071,0,1,SNAKE
4072,0,1,SNAKE
4073,0,9,WALL
4074,0,6,WALL
4075,0,7,WALL
4076,0,8,WALL
4077,0,20,WALL
4078,1,23,SNAKE
4079,0,1,SNAKE
4080,0,1,SNAKE
4081,1,27,WALL
4082,0,6,WALL
4083,0,28,WALL
4084,0,13,WALL
4085,0,13,WALL
4086,0,1,SNAKE
4087,0,1,SNAKE
4088,0,29,WALL
4089,0,13,WALL
4090,0,25,WALL
4091,1,32,SNAKE
4092,2,16,WALL
4093,0,18,WALL
4094,0,6,WALL
4095,0,9,WALL
4096,0,8,WALL
4097,0,27,WALL
4098,0,10,WALL
4099,1,17,WALL
4100,1,13,WALL
4101,0,39,WALL
4102,0,1,SNAKE
4103,0,15,WALL
4104,0,34,WALL
4105,0,1,SNAKE
4106,0,1,SNAKE
4107,0,28,WALL
4108,2,25,SNAKE
4109,0,19,WALL
4110,0,10,WALL
4111,0,1,SNAKE
4112,0,17,WALL
4113,0,1,SNAKE
4114,0,9,WALL
4115,0,1,SNAKE
4116,0,19,WALL
4117,0,22,WALL
4118,0,1,SNAKE
4119,0,31,WALL
4120,0,8,WALL
4121,0,1,SNAKE
4122,0,8,WALL
4123,0,7,WALL
4124,0,10,WALL
4125,0,29,WALL
4126,1,6,SNAKE
4127,0,28,WALL
4128,0,1,SNAKE
4129,1,7,WALL
4130,0,1,SNAKE
4131,0,1,SNAKE
4132,0,9,WALL
4133,0,8,WALL
4134,0,5,WALL
4135,0,10,WALL
4136,0,18,WALL
4137,2,9,SNAKE
4138,0,16,WALL
4139,0,1,SNAKE
4140,0,5,WALL
4141,0,12,WALL
4142,0,5,WALL
4143,0,1,SNAKE
4144,1,23,WALL
4145,1,5,WALL
4146,0,24,WALL
4147,0,1,SNAKE
4148,0,1,SNAKE
4149,0,1,SNAKE
4150,0,20,WALL
4151,0,1,SNAKE
4152,0,17,WALL
4153,0,8,WALL
4154,0,1,SNAKE
4155,0,20,WALL
4156,0,35,WALL
4157,0,19,WALL
4158,0,8,WALL
4159,0,8,WALL
4160,0,9,WALL
4161,0,9,WALL
4162,0,14,WALL
4163,0,1,SNAKE
4164,0,6,WALL
4165,0,8,WALL
4166,0,21,WALL
4167,0,4,WALL
4168,0,7,WALL
4169,0,9,WALL
4170,0,29,WALL
4171,0,1,SNAKE
4172,0,13,WALL
4173,0,11,WALL
4174,0,5,WALL
4175,0,7,WALL
4176,1,13,WALL
4177,0,14,WALL
4178,0,10,WALL
4179,0,10,WALL
4180,0,5,WALL
4181,0,13,WALL
4182,0,45,WALL
4183,2,30,WALL
4184,0,5,WALL
4185,0,19,WALL
4186,0,9,WALL
4187,0,1,SNAKE
4188,0,18,WALL
4189,0,1,SNAKE
4190,0,1,SNAKE
4191,0,35,WALL
4192,0,10,WALL
4193,1,20,WALL
4194,0,20,WALL
4195,0,20,WALL
4196,0,1,SNAKE
4197,0,1,SNAKE
4198,0,1,SNAKE
4199,0,11,WALL
4200,1,11,WALL
4201,0,11,WALL
4202,0,8,WALL
4203,0,32,WALL
4204,0,1,SNAKE
4205,1,4,SNAKE
4206,0,10,WALL
4207,1,18,WALL
4208,0,15,WALL
4209,0,1,SNAKE
4210,1,6,SNAKE
4211,1,12,WALL
4212,0,20,WALL
4213,1,5,SNAKE
4214,0,16,WALL
4215,0,8,WALL
4216,0,1,SNAKE
4217,0,13,WALL
4218,0,8,WALL
4219,0,8,WALL
4220,0,22,WALL
4221,0,1,SNAKE
4222,0,35,WALL
4223,0,18,WALL
4224,0,7,WALL
4225,0,30,WALL
4226,0,7,WALL
4227,0,1,SNAKE
4228,0,27,WALL
4229,0,13,WALL
4230,0,32,WALL
4231,1,18,SNAKE
4232,0,1,SNAKE
4233,0,20,WALL
4234,0,16,WALL
4235,0,11,WALL
4236,0,1,SNAKE
4237,0,7,WALL
4238,1,8,WALL
4239,0,1,SNAKE
4240,0,5,WALL
4241,1,5,WALL
4242,0,7,WALL
4243,1,8,WALL
4244,0,5,WALL
4245,0,1,SNAKE
4246,0,7,WALL
4247,0,16,WALL
4248,0,1,SNAKE
4249,0,12,WALL
4250,1,8,WALL
4251,0,5,WALL
4252,0,9,WALL
4253,0,21,WALL
4254,0,19,WALL
4255,0,15,WALL
4256,0,1,SNAKE
4257,0,12,WALL
4258,0,1,SNAKE
4259,0,6,WALL
4260,0,27,WALL
4261,0,5,WALL
4262,0,8,WALL
4263,0,7,WALL
4264,0,1,SNAKE
4265,0,1,SNAKE
4266,1,18,SNAKE
4267,1,8,WALL
4268,0,1,SNAKE
4269,0,11,WALL
4270,0,1,SNAKE
4271,0,11,WALL
4272,0,8,WALL
4273,0,12,WALL
4274,0,6,WALL
4275,0,1,SNAKE
4276,1,21,WALL
4277,0,4,WALL
4278,0,6,WALL
4279,0,1,SNAKE
4280,0,1,SNAKE
4281,0,1,SNAKE
4282,0,1,SNAKE
4283,0,18,WALL
4284,0,1,SNAKE
4285,1,15,SNAKE
4286,0,8,WALL
4287,0,34,WALL
4288,0,1,SNAKE
4289,0,1,SNAKE
4290,0,25,WALL
4291,0,8,WALL
4292,0,1,SNAKE
4293,0,9,WALL
4294,0,27,WALL
4295,0,14,WALL
4296,0,1,SNAKE
4297,1,21,SNAKE
4298,0,1,SNAKE
4299,0,1,SNAKE
4300,1,18,WALL
4301,0,27,WALL
4302,0,34,WALL
4303,0,10,WALL
4304,1,8,SNAKE
4305,0,15,WALL
4306,0,11,WALL
4307,0,1,SNAKE
4308,0,1,SNAKE
4309,0,9,WALL
4310,0,1,SNAKE
4311,0,19,WALL
4312,0,1,SNAKE
4313,1,13,WALL
4314,0,1,SNAKE
4315,0,1,SNAKE
4316,0,1,SNAKE
4317,0,1,SNAKE
4318,0,8,WALL
4319,0,9,WALL
4320,0,9,WALL
4321,0,8,WALL
4322,0,9,WALL
4323,0,26,WALL
4324,0,25,WALL
4325,1,12,WALL
4326,0,1,SNAKE
4327,1,11,WALL
4328,0,25,WALL
4329,0,16,WALL
4330,0,1,SNAKE
4331,0,7,WALL
4332,1,7,SNAKE
4333,0,5,WALL
4334,0,5,WALL
4335,0,15,WALL
4336,0,15,WALL
4337,0,14,WALL
4338,0,26,WALL
4339,0,1,SNAKE
4340,0,1,SNAKE
4341,0,24,WALL
4342,0,21,WALL
4343,0,26,WALL
4344,0,25,WALL
4345,0,1,SNAKE
4346,0,13,WALL
4347,0,14,WALL
4348,0,29,WALL
4349,0,16,WALL
4350,0,7,WALL
4351,0,8,WALL
4352,0,1,SNAKE
4353,0,16,WALL
4354,0,1,SNAKE
4355,0,38,WALL
4356,0,8,WALL
4357,0,6,WALL
4358,0,6,WALL
4359,1,9,SNAKE
4360,0,6,WALL
4361,0,9,WALL
4362,1,10,WALL
4363,0,4,WALL
4364,0,1,SNAKE
4365,0,1,SNAKE
4366,0,1,SNAKE
4367,0,14,WALL
4368,0,5,WALL
4369,0,1,SNAKE
4370,3,28,SNAKE
4371,0,10,WALL
4372,0,14,WALL
4373,0,12,WALL
4374,0,22,WALL
4375,0,8,WALL
4376,0,1,SNAKE
4377,0,6,WALL
4378,0,5,WALL
4379,0,6,WALL
4380,0,8,WALL
4381,0,1,SNAKE
4382,0,1,SNAKE
4383,0,1,SNAKE
4384,0,10,WALL
4385,0,5,WALL
4386,0,1,SNAKE
4387,1,6,WALL
4388,0,8,WALL
4389,0,8,WALL
4390,0,9,WALL
4391,0,8,WALL
4392,0,11,WALL
4393,0,1,SNAKE
4394,0,1,SNAKE
4395,0,16,WALL
4396,0,7,WALL
4397,0,25,WALL
4398,0,4,WALL
4399,0,1,SNAKE
4400,2,19,SNAKE
4401,0,10,WALL
4402,0,6,WALL
4403,0,31,WALL
4404,0,16,WALL
4405,0,22,WALL
4406,0,13,WALL
4407,0,8,WALL
4408,0,7,WALL
4409,1,6,SNAKE
4410,0,25,WALL
4411,0,1,SNAKE
4412,0,13,WALL
4413,0,9,WALL
4414,1,7,WALL
4415,0,1,SNAKE
4416,0,6,WALL
4417,0,18,WALL
4418,1,5,WALL
4419,0,15,WALL
4420,0,12,WALL
4421,0,1,SNAKE
4422,0,12,WALL
4423,0,51,WALL
4424,0,1,SNAKE
4425,0,20,WALL
4426,0,13,WALL
4427,0,1,SNAKE
4428,1,8,SNAKE
4429,0,1,SNAKE
4430,0,23,WALL
4431,0,6,WALL
4432,0,1,SNAKE
4433,0,23,WALL
4434,0,13,WALL
4435,0,5,WALL
4436,0,9,WALL
4437,0,17,WALL
4438,0,7,WALL
4439,0,20,WALL
4440,0,7,WALL
4441,0,1,SNAKE
4442,1,17,WALL
4443,0,1,SNAKE
4444,0,24,WALL
4445,0,18,WALL
4446,0,22,WALL
4447,0,1,SNAKE
4448,0,6,WALL
4449,0,23,WALL
4450,0,1,SNAKE
4451,0,9,WALL
4452,1,9,WALL
4453,0,11,WALL
4454,0,12,WALL
4455,0,1,SNAKE
4456,0,12,WALL
4457,0,1,SNAKE
4458,0,38,WALL
4459,1,30,SNAKE
4460,0,1,SNAKE
4461,0,4,WALL
4462,0,9,WALL
4463,0,15,WALL
4464,0,12,WALL
4465,0,1,SNAKE
4466,0,6,WALL
4467,0,1,SNAKE
4468,0,10,WALL
4469,0,6,WALL
4470,1,12,SNAKE
4471,1,8,SNAKE
4472,0,11,WALL
4473,0,10,WALL
4474,0,6,WALL
4475,0,25,WALL
4476,0,1,SNAKE
4477,0,1,SNAKE
4478,1,6,SNAKE
4479,0,8,WALL
4480,1,21,WALL
4481,0,1,SNAKE
4482,1,6,WALL
4483,0,1,SNAKE
4484,0,30,WALL
4485,0,15,WALL
4486,0,1,SNAKE
4487,0,7,WALL
4488,0,9,WALL
4489,1,10,SNAKE
4490,0,1,SNAKE
4491,0,7,WALL
4492,1,7,WALL
4493,0,7,WALL
4494,3,8,WALL
4495,0,30,WALL
4496,0,1,SNAKE
4497,0,16,WALL
4498,0,9,WALL
4499,0,1,SNAKE
4500,0,12,WALL
4501,0,1,SNAKE
4502,0,9,WALL
4503,0,1,SNAKE
4504,0,1,SNAKE
4505,0,23,WALL
4506,0,1,SNAKE
4507,1,13,WALL
4508,0,26,WALL
4509,0,8,WALL
4510,0,12,WALL
4511,0,5,WALL
4512,0,9,WALL
4513,0,1,SNAKE
4514,0,1,SNAKE
4515,0,8,WALL
4516,0,22,WALL
4517,0,11,WALL
4518,0,42,WALL
4519,0,6,WALL
4520,0,11,WALL
4521,0,8,WALL
4522,0,1,SNAKE
4523,0,34,WALL
4524,0,7,WALL
4525,0,1,SNAKE
4526,0,1,SNAKE
4527,1,8,WALL
4528,0,10,WALL
4529,0,11,WALL
4530,1,22,WALL
4531,0,7,WALL
4532,0,11,WALL
4533,0,1,SNAKE
4534,0,15,WALL
4535,0,20,WALL
4536,1,15,WALL
4537,1,8,WALL
4538,0,1,SNAKE
4539,1,17,SNAKE
4540,0,1,SNAKE
4541,0,1,SNAKE
4542,0,1,SNAKE
4543,0,8,WALL
4544,0,5,WALL
4545,0,9,WALL
4546,0,14,WALL
4547,0,1,SNAKE
4548,0,10,WALL
4549,0,16,WALL
4550,0,5,WALL
4551,0,1,SNAKE
4552,0,18,WALL
4553,0,1,SNAKE
4554,0,11,WALL
4555,1,19,SNAKE
4556,0,12,WALL
4557,0,1,SNAKE
4558,0,1,SNAKE
4559,0,1,SNAKE
4560,0,1,SNAKE
4561,0,6,WALL
4562,0,32,WALL
4563,0,9,WALL
4564,0,1,SNAKE
4565,0,17,WALL
4566,0,6,WALL
4567,0,29,WALL
4568,1,15,SNAKE
4569,0,16,WALL
4570,0,1,SNAKE
4571,0,25,WALL
4572,0,6,WALL
4573,0,1,SNAKE
4574,1,7,WALL
4575,0,1,SNAKE
4576,0,4,WALL
4577,0,1,SNAKE
4578,1,19,WALL
4579,0,1,SNAKE
4580,0,1,SNAKE
4581,0,4,WALL
4582,0,1,SNAKE
4583,0,7,WALL
4584,0,7,WALL
4585,1,9,WALL
4586,0,1,SNAKE
4587,0,5,WALL
4588,0,7,WALL
4589,0,14,WALL
4590,1,15,WALL
4591,0,17,WALL
4592,0,1,SNAKE
4593,0,7,WALL
4594,0,1,SNAKE
4595,0,7,WALL
4596,0,1,SNAKE
4597,0,1,SNAKE
4598,1,11,WALL
4599,0,1,SNAKE
4600,0,4,WALL
4601,0,1,SNAKE
4602,0,17,WALL
4603,0,27,WALL
4604,0,1,SNAKE
4605,0,23,WALL
4606,1,5,SNAKE
4607,0,1,SNAKE
4608,0,6,WALL
4609,1,11,WALL
4610,0,6,WALL
4611,0,6,WALL
4612,0,1,SNAKE
4613,0,1,SNAKE
4614,0,1,SNAKE
4615,1,10,WALL
4616,0,1,SNAKE
4617,0,1,SNAKE
4618,1,8,WALL
4619,0,1,SNAKE
4620,0,15,WALL
4621,0,1,SNAKE
4622,0,16,WALL
4623,0,1,SNAKE
4624,0,1,SNAKE
4625,0,1,SNAKE
4626,1,7,SNAKE
4627,0,1,SNAKE
4628,0,13,WALL
4629,0,5,WALL
4630,0,13,WALL
4631,0,1,SNAKE
4632,0,1,SNAKE
4633,0,6,WALL
4634,0,7,WALL
4635,0,5,WALL
4636,0,1,SNAKE
4637,0,1,SNAKE
4638,1,13,WALL
4639,0,1,SNAKE
4640,0,1,SNAKE
4641,0,1,SNAKE
4642,1,6,WALL
4643,0,9,WALL
4644,0,1,SNAKE
4645,0,1,SNAKE
4646,0,20,WALL
4647,0,1,SNAKE
4648,0,8,WALL
4649,2,16,WALL
4650,0,1,SNAKE
4651,0,16,WALL
4652,0,11,WALL
4653,0,12,WALL
4654,0,14,WALL
4655,0,1,SNAKE
4656,0,1,SNAKE
4657,0,6,WALL
4658,0,1,SNAKE
4659,0,8,WALL
4660,0,19,WALL
4661,0,1,SNAKE
4662,0,24,WALL
4663,0,1,SNAKE
4664,0,25,WALL
4665,0,7,WALL
4666,0,24,WALL
4667,0,1,SNAKE
4668,1,13,WALL
4669,0,1,SNAKE
4670,0,13,WALL
4671,0,12,WALL
4672,0,9,WALL
4673,0,1,SNAKE
4674,0,1,SNAKE
4675,0,10,WALL
4676,0,8,WALL
4677,0,8,WALL
4678,0,11,WALL
4679,0,1,SNAKE
4680,0,11,WALL
4681,1,8,SNAKE
4682,1,18,WALL
4683,0,7,WALL
4684,0,1,SNAKE
4685,1,17,SNAKE
4686,0,6,WALL
4687,1,11,WALL
4688,1,16,WALL
4689,1,7,SNAKE
4690,0,1,SNAKE
4691,0,1,SNAKE
4692,1,15,WALL
4693,0,9,WALL
4694,0,8,WALL
4695,0,1,SNAKE
4696,0,1,SNAKE
4697,0,20,WALL
4698,0,13,WALL
4699,0,1,SNAKE
4700,0,9,WALL
4701,0,6,WALL
4702,0,13,WALL
4703,0,6,WALL
4704,0,1,SNAKE
4705,0,1,SNAKE
4706,0,1,SNAKE
4707,0,27,WALL
4708,0,18,WALL
4709,0,1,SNAKE
4710,0,10,WALL
4711,0,1,SNAKE
4712,0,73,WALL
4713,0,6,WALL
4714,0,7,WALL
4715,0,9,WALL
4716,0,13,WALL
4717,0,1,SNAKE
4718,0,1,SNAKE
4719,0,1,SNAKE
4720,0,4,WALL
4721,0,1,SNAKE
4722,0,14,WALL
4723,0,9,WALL
4724,0,21,WALL
4725,0,1,SNAKE
4726,0,21,WALL
4727,0,1,SNAKE
4728,0,16,WALL
4729,0,1,SNAKE
4730,0,5,WALL
4731,0,6,WALL
4732,0,11,WALL
4733,0,21,WALL
4734,0,4,WALL
4735,0,1,SNAKE
4736,0,1,SNAKE
4737,0,1,SNAKE
4738,1,6,WALL
4739,0,1,SNAKE
4740,0,10,WALL
4741,0,1,SNAKE
4742,0,6,WALL
4743,0,1,SNAKE
4744,0,6,WALL
4745,0,17,WALL
4746,1,15,WALL
4747,0,24,WALL
4748,0,1,SNAKE
4749,0,7,WALL
4750,0,1,SNAKE
4751,0,23,WALL
4752,0,1,SNAKE
4753,0,1,SNAKE
4754,0,1,SNAKE
4755,0,9,WALL
4756,0,28,WALL
4757,0,12,WALL
4758,0,5,WALL
4759,0,14,WALL
4760,0,76,WALL
4761,0,11,WALL
4762,0,1,SNAKE
4763,0,12,WALL
4764,0,8,WALL
4765,0,1,SNAKE
4766,0,30,WALL
4767,0,1,SNAKE
4768,0,1,SNAKE
4769,1,8,SNAKE
4770,0,21,WALL
4771,0,8,WALL
4772,0,12,WALL
4773,0,6,WALL
4774,0,1,SNAKE
4775,0,7,WALL
4776,1,16,WALL
4777,1,8,WALL
4778,0,33,WALL
4779,0,1,SNAKE
4780,0,7,WALL
4781,1,8,WALL
4782,0,19,WALL
4783,0,6,WALL
4784,0,9,WALL
4785,1,37,SNAKE
4786,0,1,SNAKE
4787,0,5,WALL
4788,0,8,WALL
4789,0,18,WALL
4790,0,5,WALL
4791,1,17,SNAKE
4792,0,1,SNAKE
4793,0,7,WALL
4794,0,33,WALL
4795,0,10,WALL
4796,0,1,SNAKE
4797,0,5,WALL
4798,0,8,WALL
4799,0,61,WALL
4800,0,1,SNAKE
4801,0,1,SNAKE
4802,0,12,WALL
4803,0,26,WALL
4804,0,17,WALL
4805,0,4,WALL
4806,0,9,WALL
4807,0,1,SNAKE
4808,0,1,SNAKE
4809,0,7,WALL
4810,0,11,WALL
4811,0,9,WALL
4812,0,14,WALL
4813,0,13,WALL
4814,1,25,WALL
4815,0,10,WALL
4816,0,1,SNAKE
4817,0,23,WALL
4818,0,10,WALL
4819,0,17,WALL
4820,0,10,WALL
4821,1,16,WALL
4822,0,8,WALL
4823,0,7,WALL
4824,0,21,WALL
4825,0,1,SNAKE
4826,0,1,SNAKE
4827,0,13,WALL
4828,1,6,WALL
4829,0,1,SNAKE
4830,0,21,WALL
4831,0,22,WALL
4832,0,16,WALL
4833,0,1,SNAKE
4834,0,41,WALL
4835,0,1,SNAKE
4836,0,10,WALL
4837,0,7,WALL
4838,1,6,SNAKE
4839,0,13,WALL
4840,0,1,SNAKE
4841,0,41,WALL
4842,0,1,SNAKE
4843,0,12,WALL
4844,0,9,WALL
4845,1,7,SNAKE
4846,0,25,WALL
4847,0,1,SNAKE
4848,1,15,SNAKE
4849,0,14,WALL
4850,0,20,WALL
4851,0,7,WALL
4852,0,1,SNAKE
4853,1,25,WALL
4854,0,1,SNAKE
4855,0,15,WALL
4856,0,16,WALL
4857,1,5,WALL
4858,0,18,WALL
4859,0,14,WALL
